119996,20-01-2015,2014-2015,2014-2015,AIE,RCPT,827426,14CCCE105062,14CCCE105062,Alumni,General,School of Computing Science & Engineering,B.Tech (Hons) in Computer Science & Engineering with Specialization in Cloud Computing & Virtualizations,School of Computing Science,B.Tech in CSCC 2014-15 IV Sem VIII,47347,Fine Fee,0,200,0,0,0,0,0,0,0,
119997,20-01-2015,2015-2016,2015-2016,AIE,RCPT,824967,14CECE203003,14CECE203003,Alumni,General,School of Electrical Electronics & Communication Engineering,M.Tech Communication Engineering,School of Electrical  Electronics,M.Tech Communication Engineering 2014-2015 II Sem IV,47476,TUITION FEE,0,77000,0,0,0,0,0,0,0,Cpecial Rebate to CtudentC
119998,20-01-2015,2015-2016,2015-2016,AIE,RCPT,824967,14CECE203003,14CECE203003,Alumni,General,School of Electrical Electronics & Communication Engineering,M.Tech Communication Engineering,School of Electrical  Electronics,M.Tech Communication Engineering 2014-2015 II Sem IV,47476,Exam Fee,0,10000,0,0,0,0,0,0,0,Cpecial Rebate to CtudentC
119999,20-01-2015,2015-2016,2015-2016,AIE,RCPT,875997,12CET201058,12CET201058,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2012-2013 IV Sem VIII,47491,TUITION FEE,0,149000,0,0,0,0,0,0,0,Cpecial Rebate to CtudentC
120000,20-01-2015,2015-2016,2015-2016,AIE,RCPT,875997,12CET201058,12CET201058,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2012-2013 IV Sem VIII,47491,Exam Fee,0,10000,0,0,0,0,0,0,0,Cpecial Rebate to CtudentC
120001,20-01-2015,2015-2016,2015-2016,AIE,RCPT,848831,13CCCE103003,13CCCE103003,No Information,General,School of Computing Science & Engineering,B.Tech (CSE)-IBM,School of Computing Science,B.Tech (CSE)-IBM 2017-18 IV Sem VIII,48229,TUITION FEE,0,200000,0,0,0,0,0,0,0,Cpecial Rebate to CtudentC
120002,20-01-2015,2015-2016,2015-2016,AIE,RCPT,848831,13CCCE103003,13CCCE103003,No Information,General,School of Computing Science & Engineering,B.Tech (CSE)-IBM,School of Computing Science,B.Tech (CSE)-IBM 2017-18 IV Sem VIII,48229,Exam Fee,0,10000,0,0,0,0,0,0,0,Cpecial Rebate to CtudentC
120003,20-01-2015,2015-2016,2015-2016,AIE,RCPT,834905,14CCME102002,14CCME102002,Alumni,General,School of Mechanical Engineering,Integrated B.Tech (Mechanical Engineering) + MBA,School of Mechanical Engineering,Integrated B.Tech (ME) + MBA 2014-15 V Sem X,47709,TUITION FEE,0,149000,0,0,0,0,0,0,0,Cpecial Rebate to CtudentC
120004,20-01-2015,2015-2016,2015-2016,AIE,RCPT,834905,14CCME102002,14CCME102002,Alumni,General,School of Mechanical Engineering,Integrated B.Tech (Mechanical Engineering) + MBA,School of Mechanical Engineering,Integrated B.Tech (ME) + MBA 2014-15 V Sem X,47709,Exam Fee,0,10000,0,0,0,0,0,0,0,Cpecial Rebate to CtudentC
120005,20-01-2015,2014-2015,2014-2015,AIE,RCPT,873925,12CET201271,12CET201271,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2012-2013 IV Sem VIII,47288,Ajustable_Excess_Amount,0,2000,0,0,0,0,0,0,0,
120006,20-01-2015,2014-2015,2014-2015,AIE,RCPT,873925,12CET201271,12CET201271,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2012-2013 IV Sem VIII,47288,Fine Fee,0,200,0,0,0,0,0,0,0,
120007,20-01-2015,2015-2016,2015-2016,AIE,RCPT,847846,13CCCE203030,13CCCE203030,Alumni,General,School of Computing Science & Engineering,MCA,School of Computing Science,MCA 2013-2014 III Sem VI,48035,TUITION FEE,0,91900,0,0,0,0,0,0,0,Cpecial Rebate to CtudentC
120008,20-01-2015,2015-2016,2015-2016,AIE,RCPT,847846,13CCCE203030,13CCCE203030,Alumni,General,School of Computing Science & Engineering,MCA,School of Computing Science,MCA 2013-2014 III Sem VI,48035,Exam Fee,0,10000,0,0,0,0,0,0,0,Cpecial Rebate to CtudentC
120009,20-01-2015,2015-2016,2015-2016,AIE,RCPT,854499,13CCME101146,13CCME101146,No Information,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2017-2018 IV Sem VIII,47242,TUITION FEE,0,149000,0,0,0,0,0,0,0,Cpecial Rebate to CtudentC
120010,20-01-2015,2015-2016,2015-2016,AIE,RCPT,854499,13CCME101146,13CCME101146,No Information,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2017-2018 IV Sem VIII,47242,Exam Fee,0,10000,0,0,0,0,0,0,0,Cpecial Rebate to CtudentC
120011,20-01-2015,2015-2016,2015-2016,AIE,RCPT,872935,12CET201366,12CET201366,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2012-2013 IV Sem VIII,48043,TUITION FEE,0,149000,0,0,0,0,0,0,0,Cpecial Rebate to CtudentC
